"number","title","pageid","namespace","length","touched"
"15613","Stéphane_Beauregard","4249722","","11207","20220706201642"
"15614","Marcel_Ostiguy","4251480","","3510","20180924054140"
"15615","François_Théberge","4252057","","2248","20210402152211"
"15616","Claude_Wagner_(homme_politique)","4252166","","8821","20220329194849"
"15617","Steve_Larouche","4252421","","13380","20220727045411"
"15618","Joseph_Fontaine","4253331","","1980","20220222220355"
"15619","Adélard_Fontaine","4253371","","2283","20191120054713"
"15620","René_Morin","4253407","","2267","20220228153018"
"15621","Louis-Joseph_Gauthier","4253490","","3959","20220228152723"
"15622","Aimé_Majorique_Beauparlant","4253529","","1793","20180820071410"
"15623","Jean-Baptiste_Blanchet","4253552","","3040","20180820161320"
"15624","Michel_Esdras_Bernier","4253585","","2113","20220530073309"
"15625","Louis_Tellier","4253622","","5743","20220530073755"
"15626","Louis_Delorme","4253668","","1857","20220228152648"
"15627","Francis_Lawrence_Connors","4253744","","2984","20200629194434"
"15628","Tour_de_l'Horloge_de_Montréal","4254188","","4494","20190713183201"
"15629","Silvio_Narizzano","4255592","","7165","20220427134021"
"15630","Robert_Demers","4255666","","38600","20220729023052"
"15631","Base_des_Forces_canadiennes_Bagotville","4256020","","14069","20210709122830"
"15632","Aéroport_de_Bagotville","4256042","","9730","20220601014928"
"15633","Centre_culturel_islamique_de_Québec","4256060","","7678","20220330223000"
"15634","Madame_(groupe)","4256935","","1783","20220527082836"
"15635","Moteur-roue_d'Hydro-Québec","4256940","","11403","20220620082603"
"15636","Danick_Bouchard","4257046","","8541","20220802150944"
"15637","Liste_des_codes_postaux_canadiens_débutant_par_G","4257436","","45222","20220529030449"
"15638","CQ2_(Seek_You_Too)","4257447","","1595","20210617192532"
"15639","Tour_Intact","4257578","","2213","20220407154218"
"15640","500_Place_d'Armes","4258287","","2613","20220625194103"
"15641","1000_Sherbrooke","4258472","","2506","20220824141358"
"15642","Mylène_Paquette","4258854","","13772","20220208165218"
"15643","Authentik_Canada","4259105","","2743","20200921194322"
"15644","Jacques_Leblanc_(acteur)","4259287","","4346","20210908193344"
"15645","Graham_Drinkwater","4259470","","3538","20210326231200"
"15646","Paul-Marie_Côté","4259571","","4336","20220529154459"
"15647","Jean-Pierre_Roy","4259996","","5971","20210527221645"
"15648","Théâtre_de_Verdure_(Montréal)","4260040","","2823","20220602232314"
"15649","Blackguard","4260197","","6579","20220305131028"
"15650","Sophie_Bienvenu","4260956","","8155","20220325092103"
"15651","Alexandre-Édouard_Kierzkowski","4261199","","2820","20210131053630"
"15652","Guillaume_Cheval_dit_Saint-Jacques","4261265","","2373","20220228152748"
"15653","George-Auguste_Gigault","4261345","","2778","20220228152754"
"15654","Nationaliste-conservateur","4261379","","1107","20170430062624"
"15655","Fort_Ville-Marie","4261441","","5417","20210625215618"
"15656","Albiny_Paquette","4261499","","13782","20220530073609"
"15657","Joseph-Octave_Lavallée","4261584","","1923","20201124085322"
"15658","Rivière_Magpie_(Québec)","4261813","","5414","20211208032904"
"15659","Les_Affaires","4262885","","7903","20211015124742"
"15660","Cosmos_(restaurant)","4263459","","2397","20191126192025"
"15661","Jardin_Mobile","4263489","","6528","20211223000729"
"15662","Monique_Landry","4263880","","2174","20181006195714"
"15663","Autoroute_730","4264089","","4697","20220705192042"
"15664","Autoroute_930_(Québec)","4266177","","4737","20220526173300"
"15665","Liste_des_codes_postaux_canadiens_débutant_par_H","4267272","","19418","20211019193932"
"15666","Cartierville","4267417","","4910","20210504132408"
"15667","Pierrette_Vachon-L’Heureux","4268277","","4790","20200325143900"
"15668","Rue_Frontenac_(journal)","4268336","","9090","20201013174928"
"15669","L'herbe_est_plus_verte","4269423","","880","20201024154516"
"15670","Comté_de_Richelieu","4269855","","1355","20210403201431"
"15671","Champ_(créature_lacustre)","4269974","","52509","20220828203626"
"15672","François_Léveillée","4270173","","4324","20210525050054"
"15673","A+_(émission_de_télévision)","4270226","","1090","20211212041323"
"15674","Comté_de_Missisquoi","4270449","","1799","20210714181129"
"15675","Arcane_17_(André_Breton)","4271043","","21962","20220402232005"
"15676","Nous_(album_de_Daniel_Bélanger)","4271747","","1535","20180830141937"
"15677","MaTV","4271955","","6499","20210516134025"
"15678","Ouest-de-l'Île","4272630","","7033","20210719235101"
"15679","La_Binerie_Mont-Royal","4272789","","2235","20200211190450"
"15680","La_Traversée_de_l'Atlantique","4272964","","2929","20210408122646"
"15681","Grand_Chœur_de_Montréal","4273893","","2255","20210223031307"
"15682","Mauvais_1/4_d'heure","4275289","","1006","20221001032920"
"15683","Robert_Fillion","4275410","","15455","20200418054504"
"15684","Ailleurs_-_Volume_2","4275556","","5233","20220716050929"
"15685","400_Sherbrooke_Ouest","4276579","","1569","20211019123712"
"15686","La_Courte_Échelle","4276794","","7931","20211120204800"
"15687","Comté_de_Pontiac","4277389","","8772","20191125233216"
"15688","Pierre-Clovis_Beauchesne","4277598","","4471","20211027021824"
"15689","Beurre_d'érable","4278082","","2271","20220708200410"
"15690","Centre_Sheraton","4278201","","2291","20210812160131"
"15691","Mange_ta_ville","4278310","","2514","20200311221406"
"15692","Ian_Whitehead","4278394","","1416","20210903175721"
"15693","Charles_Ernest_Gault","4278952","","3744","20220110041600"
"15694","Ronald_Cameron","4279159","","3137","20220220015802"
"15695","Wayne_Connelly","4279200","","8757","20200525164718"
"15696","Sophie_Deraspe","4279277","","27020","20220731154153"
"15697","Henri_Gagnon_(syndicaliste)","4279993","","4300","20220425132126"
"15698","Mina_Hubbard","4280654","","15616","20220115011449"
"15699","EKO","4281371","","2481","20220805075447"
"15700","2e_Division_du_Canada","4281422","","63359","20220627104505"
"15701","Tony_Demers","4282878","","6066","20210528042151"
"15702","Napoléon-Alexandre_Labrie","4282927","","4096","20200805103345"
"15703","Claude_Landré","4283298","","19120","20220809202121"
"15704","La_Fureur_(Québec)","4285175","","6370","20220826134916"
"15705","Édifice_de_la_Banque_Royale","4285372","","5145","20220625163314"
"15706","Philippe_Cornet_(hockey_sur_glace)","4285383","","13309","20220619153429"
"15707","Traffic_de_Joliette","4285869","","3454","20190525042844"
"15708","Tour_Telus_(Montréal)","4286107","","2123","20210914224433"
"15709","Commission_scolaire_des_Monts-et-Marées","4286215","","7211","20220423091727"
"15710","Complexe_Maisonneuve","4288781","","4026","20220628183155"
"15711","Normétal","4291397","","10948","20220225172357"
"15712","Richard_Brodeur","4291795","","11408","20220527172133"
"15713","Marc_Gabriel","4293269","","5409","20220119201555"
"15714","Mont_François-De_Laval","4293365","","1552","20210324190353"
"15715","Espace_pour_la_vie","4293569","","9533","20220731043343"
"15716","Henry_George_Carroll","4293893","","6365","20220923001935"
"15717","Martine_Chevrier","4294494","","7950","20220611062318"
"15718","Véronique_Béliveau","4294506","","8997","20220526230826"
"15719","Martine_St-Clair","4294508","","20806","20220617184212"
"15720","Marie_Philippe","4294515","","5153","20201229195944"
"15721","Marie_Denise_Pelletier","4294519","","11693","20220330072638"
"15722","Manon_Bernard_(actrice)","4294969","","815","20220621164822"
"15723","Liste_des_codes_postaux_canadiens_débutant_par_J","4295332","","41921","20220703191915"
"15724","Bataille_de_Beauharnois","4295923","","3328","20211012220211"
"15725","Odelltown","4296028","","1323","20200316123257"
"15726","Mohawks","4296251","","16047","20220801001241"
"15727","Patrick_Brisebois","4296741","","4217","20220912165215"
"15728","Marcella_Maltais","4297413","","11087","20220816184137"
"15729","Service_d'intervention_d'urgence_Centre-du-Québec","4299238","","10657","20220303184620"
"15730","Éditions_de_l'Envolée","4299259","","3526","20210616135237"
"15731","Louis-Joseph_Riopel","4299262","","5171","20201124092751"
"15732","André_Robert_(météorologue)","4300335","","25139","20210119133955"
"15733","Steve_Potvin","4300344","","6435","20190718194251"
"15734","Intellectuels_pour_la_souveraineté","4301186","","6489","20211221161154"
"15735","Club_de_golf_Royal_Montréal","4302435","","3962","20220410235500"
"15736","Raymond_Blain","4303598","","2837","20200717175708"
"15737","Alain_Choquette","4304764","","1350","20220527180709"
"15738","Édifice_Ernest-Cormier","4306837","","6565","20210303031012"
"15739","William_LeBoutillier_Fauvel","4307019","","2455","20220228153011"
"15740","Jean-François_Guité","4307031","","1540","20180826164806"
"15741","HumGen","4307312","","4272","20210131175725"
"15742","Charles_Marcil","4308872","","2944","20210414171619"
"15743","Louise_Nolan","4309027","","1230","20211120204451"
"15744","Responsabilité_civile_au_Québec","4309046","","3390","20220424120212"
"15745","Pearson_ERPI","4309118","","3815","20220502170738"
"15746","Michel_Morin_(journaliste)","4309712","","793","20210614124048"
"15747","Aurore_Alys","4309870","","2569","20201106083644"
"15748","Anne_Desjardins","4310346","","3057","20210507091127"
"15749","Big_Brother_(Québec)","4313024","","20371","20220126223309"
"15750","Salut_Joe_!_Hommage_à_Joe_Dassin","4313222","","3792","20200214223449"
"15751","Pierre-Émile_Côté","4313231","","6021","20190813200729"
"15752","Joseph-Alphée_Poirier","4313238","","1792","20180924202057"
"15753","Nérée_Arsenault","4313253","","1705","20180621184511"
"15754","Carnavals_de_Québec","4313532","","4564","20220518210321"
"15755","Ulfranc_Saint-Laurent","4314929","","3818","20220815075242"
"15756","Lucien_Grenier","4315172","","2441","20201231221326"
"15757","Albert_Béchard","4315179","","2106","20210109005152"
"15758","Darryl_L._Gray","4315183","","1728","20220228153032"
"15759","Patrick_Gagnon","4315191","","2166","20180826110639"
"15760","Yvan_Bernier","4315201","","2250","20181007215415"
"15761","Jean-Luc_Joncas","4315963","","1531","20220901073148"
"15762","René_Canuel","4315989","","1500","20181008054532"
"15763","René_Tremblay","4316035","","1892","20220308155823"
"15764","Alfred_Belzile","4316071","","1649","20190319164631"
"15765","Léandre_Thibault","4316098","","1976","20220228152705"
"15766","François-Xavier_Cloutier_(1852-1939)","4316254","","4164","20220815075544"
"15767","Réal_Cayouette","4316420","","5269","20220815075610"
"15768","Augustin_Duval","4316803","","3865","20220815075518"
"15769","Projet_Osisko","4316999","","25624","20220527193911"
"15770","Église_des_Saints-Anges-Gardiens_de_Montréal","4317037","","6197","20220413180942"
"15771","Institut_des_politiques_alternatives_de_Montréal","4317087","","1084","20220710070734"
"15772","Manon_Miclette","4317355","","2365","20220223004603"
"15773","Antoine-Philéas_Côté","4317370","","3523","20210805193645"
"15774","Arthur-Joseph_Lapointe","4317387","","3497","20201016212035"
"15775","Phare_de_Cap-des-Rosiers","4317391","","5829","20200324002738"
"15776","Joseph-Ernest-Henri_LaRue","4317392","","1995","20201016211848"
"15777","Georges-Léonidas_Dionne","4317399","","1938","20180821171359"
"15778","François-Jean_Pelletier","4317408","","2647","20210820172000"
"15779","Xavier_Delisle","4317411","","5661","20201107164054"
"15780","NCSM_Onondaga_(S73)","4318317","","93309","20220916091052"
"15781","Sedna_IV","4318338","","6191","20200421224533"
"15782","Dominic_et_Martin","4318351","","2728","20211118204341"
"15783","Église_du_Très-Saint-Nom-de-Jésus","4319026","","9298","20220630225715"
"15784","TransÉnergie","4319121","","21338","20220325192846"
"15785","George_Sylvain","4319427","","2375","20220228153013"
"15786","Jean-Baptiste_Romuald_Fiset","4319481","","4118","20220228152558"
"15787","Louis_Adolphe_Billy","4319545","","1608","20191028224347"
"15788","Grande_Allée","4319550","","12431","20220710200651"
"15789","Jean_Auguste_Ross","4319588","","2203","20220816143524"
"15790","Herménégilde_Boulay","4319612","","2314","20220719021413"
"15791","Joseph-Émile-Stanislas-Émmanuel_d'Anjou","4319639","","3231","20201016213245"
"15792","Gleason_Belzile","4319660","","1653","20180820073830"
"15793","Joseph-Hervé_Rousseau","4319687","","1796","20201016210300"
"15794","Gérard_Legaré","4319711","","3134","20220918154934"
"15795","Émilien_Morissette","4319721","","1330","20201016211013"
"15796","Gérard_Ouellet","4319742","","1721","20180825231242"
"15797","Louis_Guy_Leblanc","4319746","","2076","20200222112617"
"15798","Eudore_Allard","4319751","","2151","20181012204744"
"15799","Eva_Côté","4319756","","2563","20190627160827"
"15800","Exo_Le_Richelain","4319757","","5875","20220430172714"
"15801","Suzanne_Tremblay","4319763","","4704","20201010072532"
"15802","Louis_George_Harper","4319775","","1900","20180928150431"
"15803","Toussaint-Xénophon_Renaud","4319860","","2349","20220628163209"
"15804","Réal_V._Benoit","4320085","","5353","20220928151846"
"15805","Neighborhood_2_(Laïka)","4320759","","1563","20180523224208"
"15806","John_Short","4320796","","1998","20220408101712"
"15807","Louis-Philippe_Gauthier","4320823","","2013","20180928140756"
"15808","Maurice_Brasset","4320932","","1481","20200222173620"
"15809","Sasseville_Roy","4321020","","13369","20220611014909"
"15810","Léopold_Langlois","4321063","","3101","20191007051815"
"15811","Roland_English","4321136","","2511","20181006175115"
"15812","Alexandre_Cyr","4321190","","2596","20220411223547"
"15813","James_Russell_Keays","4321259","","2629","20220228153005"
"15814","Charles-Eugène_Marin","4321307","","3642","20220917091554"
"15815","Charles_Cannon","4321345","","2430","20180821095944"
"15816","Qui_mène_le_bal_?","4321609","","1158","20190319142150"
"15817","Claude_Guimond","4321678","","1490","20201101221146"
"15818","André_Plourde","4321711","","2137","20181007202403"
"15819","Auguste_Descarries","4321749","","21995","20220912231516"
"15820","Rosaire_Gendron","4321761","","3353","20220228152914"
"15821","Philippe_Gagnon","4321799","","1676","20201016212529"
"15822","Antoine_Fréchette","4321822","","2061","20181006180510"
"15823","Jean-Paul_Saint-Laurent","4321845","","1790","20190326184607"
"15824","Jean-François_Pouliot_(homme_politique)","4321962","","4154","20220322164607"
"15825","Charles_Arthur_Gauvreau","4321992","","2227","20201016212503"
"15826","Charles-Eugène_Pouliot","4322030","","2646","20200603150311"
"15827","Paul-Étienne_Grandbois","4322048","","1959","20210716091100"
"15828","Jean-Baptiste_Pouliot","4322061","","2579","20220219150448"
"15829","Élie_Mailloux","4322068","","2729","20201124093024"
"15830","Charles-Frédéric-Adolphe_Bertrand","4322077","","1995","20201123170859"
"15831","Elzéar_Dufour","4322121","","2714","20220815075531"
"15832","Réal_Lapierre","4322134","","2032","20220228152833"
"15833","Christian_Jobin","4322137","","2437","20220228152907"
"15834","Antoine_Dubé","4322143","","3002","20220201112027"
"15835","Églises_blanches","4322149","","3843","20190727173413"
"15836","Gabriel_Fontaine","4322150","","1634","20180826111120"
"15837","Gaston_Gourde","4322978","","3622","20211121161623"
"15838","Raynald_Guay","4322995","","2149","20220814090622"
"15839","Joseph-Aurélien_Roy","4323049","","3040","20180825231944"
"15840","Pat_the_White","4323110","","2705","20220329093103"
"15841","Joseph-Étienne_Dussault","4323150","","2333","20180821063031"
"15842","Église_Nativité-de-la-Sainte-Vierge-d'Hochelaga","4323170","","5072","20220413180954"
"15843","Émile_Fortin","4323189","","3040","20210814042941"
"15844","Joseph_Boutin_Bourassa","4323232","","1743","20180820163315"
"15845","Louis_Auguste_Carrier","4323269","","1879","20180821101001"
"15846","Louis_Julien_Demers","4323299","","1684","20190717235613"
"15847","Pierre_Malcom_Guay","4323326","","2117","20220228153012"
"15848","Louis_Fortin_(homme_politique_canadien)","4323414","","2066","20190127163548"
"15849","Jean-Paul_Cook","4323434","","1686","20181012205105"
"15850","Jean-Charles_Richard_Berger","4323456","","1864","20180820074557"
"15851","Leo_Kemner_Laflamme","4323502","","2717","20220520232408"
"15852","Joseph-Fernand_Fafard","4323556","","3367","20180821185647"
"15853","Tempête_de_neige_du_3_au_5_mars_1971_sur_l’est_du_Canada","4323663","","13760","20210615012936"
"15854","Dalbé_Viau","4323906","","3405","20220417150925"
"15855","Alphonse_Venne","4323960","","1685","20220710100459"
"15856","Charles-Eugène_Dionne","4323976","","2579","20220823163147"
"15857","Charles_Richard","4323995","","1922","20220228080406"
"15858","Benoît_Chabot","4324011","","2254","20191006211356"
"15859","Arthur_Massé","4324027","","1871","20220812012940"
"15860","Eugène_Marquis_(député)","4324048","","2072","20220812012615"
"15861","Dans_le_ventre_du_dragon","4324113","","3887","20220130041459"
"15862","Louis_Philippe_Lizotte","4324117","","3040","20220812013226"
"15863","Joseph_Georges_Bouchard","4324161","","3219","20220825171525"
"15864","Charles-Adolphe_Stein","4324226","","2762","20210412063330"
"15865","Alexis_Dessaint","4324239","","2605","20220928173112"
"15866","Charles_Bruno_Blondeau","4324241","","1515","20180927064730"
"15867","Joseph_Dumont","4324274","","2594","20180820054106"
"15868","Charles-François_Roy","4324866","","2864","20201124084548"
"15869","Eugène_Paquet","4324883","","2567","20180929052336"
"15870","Onésiphore_Carbonneau","4324889","","1871","20180821100038"
"15871","Alphonse_Arthur_Miville_Déchêne","4324895","","2645","20220228152650"
"15872","Louis-Georges_Desjardins","4325593","","6413","20201124092746"
"15873","Philippe_Baby_Casgrain","4325656","","3552","20210326145602"
"15874","Barthélemy_Pouliot","4325721","","2230","20201124110714"
"15875","Aimé-Miville_Déchêne","4325777","","2607","20181123080354"
"15876","Louis-Philippe_Desbiens","4326766","","2932","20220602133211"
"15877","David_Ovide_L'Espérance","4326864","","2519","20200215211210"
"15878","Cyrias_Roy","4326867","","1950","20220228152718"
"15879","Comté_de_Drummond","4326877","","2925","20210417004801"
"15880","Sainte-Justine_(Québec)","4327408","","16655","20220925014846"
"15881","Pierre-Raymond-Léonard_Martineau","4327613","","1907","20180923185537"
"15882","Auguste_Charles_Philippe_Robert_Landry","4327684","","5894","20201124083410"
"15883","Loi_sur_les_relations_ouvrières","4327786","","2466","20200221165111"
"15884","Henri-Thomas_Taschereau","4328958","","4897","20210504072822"
"15885","Joseph-Octave_Beaubien","4329001","","3786","20220522144454"
"15886","Thomas_Linière_Taschereau","4329058","","4657","20220819163813"
"15887","Joseph_Godbout","4329147","","3087","20220402170757"
"15888","Henri_Sévérin_Béland","4329215","","4859","20220416162527"
"15889","Édouard_Lacroix","4329241","","3047","20200504153646"
"15890","Ludger_Dionne","4329298","","2348","20220228152616"
"15891","Raoul_Poulin","4329323","","2267","20220530073106"
"15892","Jean-Paul_Racine","4329842","","2291","20220228152853"
"15893","Gérard_Perron","4329844","","1894","20201216170405"
"15894","Romuald_Rodrigue","4329845","","1696","20200921052951"
"15895","Yves_Caron","4329850","","2046","20180821100448"
"15896","Normand_Lapointe","4329852","","1614","20151027142341"
"15897","Claude_Drouin","4329854","","1998","20180820051928"
"15898","Odina_Desrochers","4329863","","2628","20191017011604"
"15899","Jean_Landry_(homme_politique_canadien)","4329866","","3104","20211120212258"
"15900","Maurice_Tremblay","4329868","","2271","20220318145601"
"15901","Jean-Guy_Dubois","4329870","","3519","20211120205655"
"15902","Richard_Janelle","4329875","","2086","20181012205314"
"15903","Garou","4330136","","38798","20220930114214"
"15904","Ian_Binnie","4330995","","1263","20220427135705"
"15905","Céline_Dion","4331022","","172889","20220904185721"
"15906","Luna_Vachon","4331325","","11156","20211027144918"
"15907","Théâtre_I.N.K.","4331484","","5381","20210210185950"
"15908","Victor_Tremblay","4331787","","7490","20220928161258"
"15909","Hôpital_Maisonneuve-Rosemont","4331932","","7569","20201109010756"
"15910","Raymond_Lasnier","4333374","","4297","20210824173200"
"15911","Auguste_Choquette","4334002","","1872","20220802152637"
"15912","Raymond_O'Hurley","4334021","","2063","20181007200154"
"15913","Joseph-Achille_Verville","4334048","","1929","20220228152612"
"15914","Edmond_Fortier","4334059","","2345","20220402171308"
"15915","Côme_Isaïe_Rinfret","4334070","","1900","20180924205034"
"15916","Henri_Bernier","4334081","","1855","20220219171705"
"15917","Lucien_Dubois","4334117","","2231","20211120205732"
"15918","Georges_Gagnon","4334789","","3487","20220815075452"
"15919","Antoine-Philippe_Bérubé","4334800","","3004","20191126190714"
"15920","Béatrice_Bonifassi","4336179","","10401","20220810132411"
"15921","Grand_Prix_automobile_du_Canada_2010","4337945","","30924","20220330225431"
"15922","Joseph-Félix_Descôteaux","4338037","","2159","20220228152714"
"15923","Arthur_Trahan","4338054","","3059","20210714063716"
"15924","Paul-Émile_Lamarche","4338064","","1850","20210927154138"
"15925","Charles_Ramsay_Devlin","4338079","","5129","20180821165713"
"15926","Institut_de_cardiologie_de_Montréal","4338773","","3103","20201022160311"
"15927","Georges_Ball","4339064","","2717","20220228153006"
"15928","Joseph-Hector_Leduc","4339204","","2129","20220720092937"
"15929","Fabien_Boisvert","4339240","","2136","20211120203950"
"15930","Athanase_Gaudet","4339287","","2084","20220228152842"
"15931","François-Xavier-Ovide_Méthot","4339371","","3132","20220611014735"
"15932","Philippe_Langlois_(homme_d'Église)","4339665","","4238","20220815075334"
"15933","Sherbrooke","4339749","","156052","20220916183236"
"15934","Comté_de_Yamaska","4339869","","1690","20210417004930"
"15935","Enoch_Lepage","4339984","","7627","20210622234503"
"15936","Mieux_qu'ici-bas","4340553","","4466","20211214172627"
"15937","Joseph_Gaudet","4340987","","2852","20220219152132"
"15938","Renaud_Chapdelaine","4341049","","4007","20200407000055"
"15939","Maurice_Boisvert","4341061","","1804","20211120204029"
"15940","Clément_Vincent","4341124","","4035","20220928154828"
"15941","Florian_Côté","4341167","","2332","20211120204933"
"15942","Nadine_Decobert","4341596","","1878","20220325095400"
"15943","Nancy_Fortin","4342006","","2917","20210303021843"
"15944","RG_(revue)","4342467","","3996","20191124154939"
"15945","Ministère_des_Affaires_municipales_et_de_l'Habitation","4342474","","9524","20220524174911"
"15946","Charles_Carroll_Colby","4343928","","3303","20220214154825"
"15947","Timothy_Byron_Rider","4344032","","1949","20220228152653"
"15948","Émile_Brunet_(sculpteur)","4344035","","5373","20220928153810"
"15949","Alvin_Head_Moore","4344047","","1735","20220228152556"
"15950","Henry_Lovell","4344096","","2980","20220228152802"
"15951","Musée_de_la_place_Royale","4344372","","3826","20211103020407"
"15952","Claude_Corbo","4344390","","6660","20211225203643"
"15953","Maison_Jean-Baptiste-Chevalier","4344472","","4882","20211110113314"
"15954","Boisé_du_Fer-à-cheval","4344666","","2915","20201025202159"
"15955","Jean_Marchand_(acteur_québécois)","4346100","","4081","20220617105913"
"15956","Baie_de_Lavallière","4346177","","4004","20180509150656"
"15957","Charles_Henry_Lovell","4346186","","1739","20201123112335"
"15958","Willis_Keith_Baldwin","4346225","","1665","20180820070419"
"15959","John_Thomas_Hackett","4346274","","3165","20210712150107"
"15960","Robert_Greig_Davidson","4346322","","1884","20200705162115"
"15961","Joseph-Armand_Choquette","4346380","","2301","20200205095823"
"15962","Louis-Édouard_Roberge","4346401","","1842","20210312134452"
"15963","René_Létourneau","4346429","","1806","20181006201637"
"15964","Yves_Forest","4346489","","3215","20210114170428"
"15965","White_Eyes","4346519","","1939","20201024155307"
"15966","Brown_Chamberlin","4346566","","2528","20201019125055"
"15967","George_Barnard_Baker","4346641","","4550","20201124084125"
"15968","Jean_Blouf","4346671","","5086","20200131155029"
"15969","William_Donahue","4346679","","2021","20220228152615"
"15970","Phénomia9","4346690","","6173","20220716035717"
"15971","Scandale_de_la_Beauharnois","4346904","","22783","20220904144658"
"15972","George_Clayes","4347282","","1888","20180821104652"
"15973","Daniel_Bishop_Meigs","4347380","","2567","20220228152921"
"15974","William_Frederic_Kay","4347502","","2351","20180806093147"
"15975","Follin_Pickel","4347539","","2638","20200521202329"
"15976","Louis_Gosselin","4347570","","2351","20220427135145"
"15977","Maurice_Hallé","4347588","","2054","20190806231514"
"15978","Henri_Gosselin","4347617","","2785","20220228152715"
"15979","Joseph-Léon_Deslières","4347625","","2043","20220228152933"
"15980","Denis_Paradis","4347633","","7909","20220622121128"
"15981","Commission_scolaire_de_Laval","4347652","","3993","20220430032453"
"15982","Gaston_Péloquin","4347666","","1484","20181009181045"
"15983","Gabrielle_Bertrand","4347672","","2138","20220928152228"
"15984","André_Bachand_(libéral)","4347681","","1874","20220928151008"
"15985","Eastern_Professional_Hockey_League_(1959-1963)","4347749","","10354","20210808045221"
"15986","Place_Sainte-Foy","4349179","","6774","20220720131407"
"15987","Compagnie_Marie_Chouinard","4349390","","1523","20220328184439"
"15988","Lyne_Bessette","4351163","","22549","20211222131125"
"15989","Heward_Grafftey","4351341","","6074","20220427162528"
"15990","Prudence_Heward","4351368","","8270","20220427165015"
"15991","Isaïe_Nantais","4352235","","2280","20210725071103"
"15992","Gilles_Maheu","4352265","","3416","20201011203504"
"15993","Compagnie_Carbone_14","4352341","","26369","20220824094052"
"15994","Michel_Lemieux","4352479","","12537","20210917232446"
"15995","Chloé_Leriche","4353331","","6739","20210221130159"
"15996","Alain_Bouchard_(psychologue)","4353332","","5388","20220129073146"
"15997","Liste_des_chaînes_de_télévision_au_Québec","4353491","","17636","20220826205235"
"15998","Télévision_québécoise","4353493","","25386","20210918032648"
"15999","Irénée_Pelletier","4353735","","2235","20220427151025"
"16000","Paul_Mullins_Gervais","4353739","","1928","20201225225511"
"16001","Maurice_Allard_(homme_politique_québécois)","4353750","","2323","20201108091643"
"16002","Gérard_Chapdelaine_(avocat)","4353764","","2267","20210102185730"
"16003","Maurice_Gingues","4353780","","3424","20220218232456"
"16004","Charles_Benjamin_Howard","4353796","","2868","20220228152527"
"16005","Francis_N._McCrea","4353817","","1771","20220228152846"
"16006","Alain_Loubier","4355852","","6254","20201210171710"
"16007","Boulevard_des_Grandes-Prairies","4355973","","2410","20211229170915"
"16008","Aimé_Guérin","4356134","","1848","20220702092433"
"16009","Jean_Pelletier","4356160","","5221","20220825152535"
"16010","Gaston_Deschênes","4356177","","4067","20211206192454"
"16011","Isabelle_Nazare-Aga","4356437","","7633","20210903135525"
"16012","Arthur_Norreys_Worthington","4357321","","3010","20220427134657"
"16013","John_McIntosh_(homme_politique_canadien)","4357384","","3182","20201124085630"
"16014","William_Bullock_Ives","4357467","","5006","20220501164827"
"16015","Robert_Newton_Hall","4357608","","3326","20220923164619"
"16016","Edward_Towle_Brooks","4357670","","2828","20211203144128"
"16017","Diane_St-Jacques","4357780","","3579","20180925195345"
"16018","Gilbert_Rondeau","4357902","","3029","20211120214252"
"16019","Louis-Paul_Neveu","4357920","","2162","20190414083105"
"16020","Marcel_Boivin","4357937","","1931","20180820161703"
"16021","Joseph-Hermas_Leclerc","4357958","","5714","20220228152932"
"16022","J.-Eugène_Tétreault","4357982","","1558","20220309212316"
"16023","Pierre-Ernest_Boivin","4358017","","3301","20220228153059"
"16024","Georges_Henri_Boivin","4358050","","2557","20180820161651"
"16025","Henry_Edgarton_Allen","4358083","","1581","20180820065239"
"16026","Charles_Henry_Parmelee","4358313","","2074","20180924055129"
"16027","John_Robbins_Sanborn","4358346","","1803","20180925055204"
"16028","Antoine_Audet","4358352","","1650","20190321124153"
"16029","Michel_Auger_(homme_politique)","4358364","","2964","20220228152604"
"16030","Lucius_Seth_Huntington","4358407","","3729","20220321143545"
"16031","George_Harold_Baker","4358430","","2110","20181111113015"
"16032","Sydney_Arthur_Fisher","4358450","","3918","20220427135602"
"16033","Eugène_Alphonse_Dyer","4358471","","1866","20220228152637"
"16034","David_Ames_Manson","4358482","","2074","20211127063421"
"16035","Jeremy_Peter_Allen","4358563","","1706","20210302150934"
"16036","Jesous_Ahatonhia","4358737","","16600","20220422210110"
"16037","Organisme_de_bassin_versant_Lac-Saint-Jean","4359743","","5232","20220626151936"
"16038","École_supérieure_d'études_internationales","4359744","","5868","20220928174953"
"16039","Comté_de_Stanstead","4359998","","2418","20210525133213"
"16040","Bruno_Roy_(écrivain)","4360987","","17612","20211102230607"
"16041","Edmund_Leavens_Chandler","4360992","","2148","20220307143456"
"16042","Nathaniel_Pettes","4361002","","1953","20220307142516"
"16043","Mathieu_Roy_(hockey_sur_glace,_1986)","4361003","","5204","20210908124620"
"16044","Edward_Brock_Carter","4361006","","3750","20201124084348"
"16045","Jean-Luc_Pépin","4361016","","6150","20220530073505"
"16046","Jean-Marie_Boisvert","4361063","","1500","20191102095541"
"16047","Yvon_Pinard","4361070","","2848","20180924201951"
"16048","Jean-Guy_Guilbault","4361083","","2341","20220318052502"
"16049","David_Ouellet","4361090","","1489","20211008220140"
"16050","Samuel_Boulanger","4361096","","1921","20181012153746"
