"number","title","pageid","namespace","length","touched"
"13252","Théâtre_Le_Grenier","3456796","","1649","20200505180201"
"13253","Geneviève_Borne","3457232","","6826","20220114161929"
"13254","Clin_d'œil_(magazine)","3457296","","3967","20180806160532"
"13255","Stefan_Chaput","3457738","","8994","20220619161104"
"13256","Francis_Paré","3457748","","7542","20220619104121"
"13257","Réserve_nationale_de_faune_du_lac_Saint-François","3457753","","11323","20200415232446"
"13258","Roadsworth","3458787","","2529","20190315061324"
"13259","Bambou_(magazine)","3458930","","8022","20220401185816"
"13260","Grand_lac_Saint-François","3459271","","7641","20220402172458"
"13261","Centre_d'organisation_scientifique_de_l'entreprise","3459461","","5935","20210722053717"
"13262","Plébiscite_canadien_sur_la_prohibition_de_l'alcool","3459881","","6696","20220815174804"
"13263","Réserve_nationale_de_faune_des_îles_de_la_Paix","3459940","","4295","20211220234757"
"13264","Chaz_Johnson","3460036","","6167","20200514020247"
"13265","Mathieu_Carle","3460059","","7559","20210117101149"
"13266","Réserve_nationale_de_faune_des_îles_de_Contrecœur","3460081","","2806","20180509151056"
"13267","Jason_Demers","3460101","","6915","20220315213046"
"13268","Référendum_québécois_sur_la_prohibition_de_l'alcool","3460110","","5271","20211008173029"
"13269","Réseau_d'informations_scientifiques_du_Québec","3460116","","16323","20220710065325"
"13270","Prix_littéraire_Clément-Marchand","3460817","","2820","20200614224709"
"13271","Monique_Harvey","3461825","","8674","20200304154847"
"13272","Virginie_Brunelle","3462065","","4831","20220729133009"
"13273","Steve_Bossé","3465490","","5575","20220310165330"
"13274","Rachelle_Lefèvre","3465521","","16622","20220823135829"
"13275","Mouvement_québécois_de_la_qualité","3465568","","16603","20220707172854"
"13276","Cidre_du_Québec","3465634","","18888","20220409060752"
"13277","Liste_des_cidreries_du_Québec","3465636","","5766","20210403172237"
"13278","Régie_des_alcools,_des_courses_et_des_jeux_du_Québec","3466538","","11636","20220118142841"
"13279","Le_Professeur_Calculus","3466618","","8427","20210717151439"
"13280","Commission_scolaire_des_Bois-Francs","3467477","","12097","20220401210228"
"13281","Rivière_Bostonnais","3467854","","6934","20210802203233"
"13282","Petite_rivière_Bostonnais","3467860","","6605","20210802203449"
"13283","1898_au_Québec","3468752","","11298","20201124075056"
"13284","Théodore_Wildi","3469623","","10120","20211230195349"
"13285","Rivière_Croche","3469861","","14318","20220107164528"
"13286","Prix_de_la_Revue_d'histoire_de_l'Amérique_française","3469888","","18700","20220328234217"
"13287","Richard_Petit_(auteur-compositeur)","3469995","","4142","20210410084420"
"13288","Rivière_Mékinac","3470080","","6490","20200615134552"
"13289","Ordre_de_la_Vérendrye","3470608","","1731","20220705095428"
"13290","Jobboom","3471434","","6413","20210102180152"
"13291","Olivier_Robitaille","3471648","","4781","20220625193718"
"13292","Rivière_Batiscan","3472090","","34940","20220722115753"
"13293","Lac_Édouard_(Québec)","3472150","","4327","20200711161532"
"13294","Stefano_Giliati","3473517","","7294","20220619161110"
"13295","Conseil_intermunicipal_de_transport","3476275","","7405","20220811074851"
"13296","Pierre_Lacroix_(hockey_sur_glace)","3476281","","10154","20220619153805"
"13297","Sarah_Perreault","3477158","","1188","20160306163801"
"13298","Zec_de_la_Croche","3477643","","2475","20200329200233"
"13299","Jim_Bartlett","3477672","","7681","20200202155714"
"13300","Réservoir_Manicouagan","3478832","","10920","20220315121537"
"13301","James_Desmarais","3479363","","8872","20200802104355"
"13302","1897_au_Québec","3479486","","13118","20210712152738"
"13303","Au_jardin_de_Pierrot","3480036","","881","20201125173504"
"13304","Le_Sac_à_malice","3480065","","3878","20220715051038"
"13305","Clak","3480093","","6072","20220308151416"
"13306","Stéphane_Roy_(hockey_sur_glace,_1976)","3480523","","9553","20200607124517"
"13307","Chers_électeurs","3480719","","1416","20210321030041"
"13308","Manuel_Foglia","3480760","","2066","20210106184633"
"13309","Zec_Jeannotte","3481063","","3438","20201028214457"
"13310","La_Bête_lumineuse","3482762","","2257","20220118223333"
"13311","Loi_sur_la_clarté_référendaire","3482767","","15702","20200817121337"
"13312","Rick_Hughes","3483344","","4493","20201120212843"
"13313","CJMM-FM","3483454","","7495","20220712151256"
"13314","Pascal_Rhéaume","3483611","","10787","20211116230220"
"13315","Tribunal_des_droits_de_la_personne_(Québec)","3484127","","38627","20220706214446"
"13316","Alter_Justice","3485603","","17842","20220625105231"
"13317","L'Initiation","3485702","","2273","20220816222736"
"13318","Abénaqui","3486700","","4652","20220606123411"
"13319","Marie-Joëlle_Zahar","3487848","","1899","20210706005945"
"13320","Yannis_Mallat","3488054","","6542","20220718131456"
"13321","Réserve_nationale_de_faune_de_la_baie_de_l'Isle-Verte","3488280","","7169","20211221003910"
"13322","Justin_Quenneville","3488388","","4083","20200124191426"
"13323","Mario_Thyer","3489724","","5228","20190718060341"
"13324","Kevin_Lowe","3489948","","10711","20220619150712"
"13325","Michel_Picard_(hockey_sur_glace)","3490392","","11428","20200613152326"
"13326","David_Cayer","3490737","","5162","20220802150520"
"13327","1896_au_Québec","3491085","","14667","20201229074542"
"13328","Vincent-Guillaume_Otis","3492424","","5352","20220610163006"
"13329","Lac_Crépeau_(Saint-Zénon)","3493104","","7337","20211126155345"
"13330","Justine_Lacoste-Beaubien","3493304","","7117","20220810154312"
"13331","Charles_Bagot","3493548","","5781","20201127173736"
"13332","Les_Aventures_de_la_courte_échelle","3494084","","8147","20220716205848"
"13333","Gadji-Gadjo","3494421","","4675","20220718073901"
"13334","La_Grande_Île","3495659","","1566","20190630153117"
"13335","Résultats_de_l'élection_générale_québécoise_de_2008","3495809","","59474","20220626230756"
"13336","Tribulle","3496481","","2246","20220518134214"
"13337","André_Ristic","3496686","","7028","20211017201745"
"13338","Serge_Simard","3496907","","5834","20210606064011"
"13339","Basses-terres_du_Saint-Laurent","3497059","","3622","20220503141238"
"13340","Sommet_international_du_jeu_de_Montréal","3497149","","534","20171213121605"
"13341","Marie_Bouillé","3497776","","5548","20211120205847"
"13342","Danielle_St-Amand","3497784","","3283","20211119021659"
"13343","André_Drolet","3497836","","4706","20191113021757"
"13344","Guillaume_Tremblay","3497840","","7912","20220628150101"
"13345","Mathieu_Traversy","3497845","","13865","20220522104041"
"13346","Michel_Matte","3498140","","1991","20191113022343"
"13347","L'Odyssée_des_Bâtisseurs","3498323","","3400","20200211140832"
"13348","Jean-Martin_Aussant","3498408","","22649","20211027194512"
"13349","Zec_Kiskissink","3498559","","5815","20200705093629"
"13350","Robert_Dutil","3498570","","9592","20211013142907"
"13351","Germain_Chevarie","3498866","","9527","20200108111737"
"13352","Yves-François_Blanchet","3498874","","28656","20220515213709"
"13353","Étienne-Alexis_Boucher","3498884","","2329","20210108180606"
"13354","Oriel_McHugh","3498917","","3800","20190718104411"
"13355","Musée_Marguerite-Bourgeoys","3500055","","4018","20220410185426"
"13356","Daniel_Paillé","3500691","","12998","20220506231223"
"13357","Jean_Oudiette","3500744","","4179","20220127100925"
"13358","André_Villeneuve","3500892","","4349","20210928215140"
"13359","Véronique_Hivon","3500902","","20108","20220427134617"
"13360","Zec_Ménokéosawin","3500941","","4690","20200705093715"
"13361","Filomena_Rotiroti","3500992","","8305","20220618064012"
"13362","Daniel_Ratthé","3501009","","6470","20220612192308"
"13363","Benoit_Charette_(homme_politique)","3501018","","21150","20220127011417"
"13364","Mafia_médicale","3501175","","3249","20220827101045"
"13365","1895_au_Québec","3501674","","10034","20180323011742"
"13366","Centre_d'études_collégiales_de_Montmagny","3502154","","2345","20220401212918"
"13367","Denise_Beaudoin","3502536","","2917","20190521013314"
"13368","René_Gauvreau","3502548","","3699","20200408112845"
"13369","Zec_Frémont","3502747","","3202","20200705093619"
"13370","Zec_du_Gros-Brochet","3502788","","3769","20200705094106"
"13371","Conférence_régionale_des_élus","3502824","","4840","20220411193247"
"13372","Luc_Bourdon_(réalisateur)","3502828","","6033","20210714210402"
"13373","Lac-Saint-Jean-Est","3503231","","7607","20220306225452"
"13374","Michael_Jabara_Carley","3503813","","7625","20220826085314"
"13375","31e_législature_du_Québec","3503816","","39690","20210824015257"
"13376","Gilles_Lehouillier","3504218","","6138","20220326044924"
"13377","Kathleen_Weil","3504261","","9237","20220427135541"
"13378","Claire_Lepage","3504266","","1519","20211124014744"
"13379","Francine_Charbonneau","3504301","","7450","20220110061235"
"13380","Marc_Carrière","3504317","","4172","20220812115938"
"13381","Jean-Paul_Diamond","3504354","","3006","20201203074625"
"13382","Michel_Pigeon","3504366","","5318","20210702115043"
"13383","Georges_Mamelonet","3504373","","12205","20211223175736"
"13384","15_Disques_d'Or","3504376","","1818","20200206224242"
"13385","Stéphane_Billette","3504386","","5575","20200430095438"
"13386","Norbert_Morin","3504404","","4799","20200724223314"
"13387","Gilles_Robert","3504464","","6243","20200316161510"
"13388","Pat_Patterson_(catch)","3504474","","6817","20220516185427"
"13389","François-Marie_Gérin","3504516","","6597","20220802052420"
"13390","La_Belle_et_le_Hautbois_d'Armand","3504528","","3174","20200102150458"
"13391","Camille_Tourville","3505239","","3176","20201203162245"
"13392","Émilien_Pelletier_(homme_politique)","3505957","","1609","20180905014054"
"13393","Thomas_De_Koninck","3506146","","26396","20220824195301"
"13394","Légende_de_Rose_Latulippe","3506383","","1930","20220622055440"
"13395","Chutes_Coulonge","3506462","","2754","20210428122518"
"13396","Centre_sportif_du_Parc_olympique_de_Montréal","3507703","","3344","20220212195053"
"13397","Bertrand_St-Arnaud","3507982","","9391","20210402083149"
"13398","Femme_d'aujourd'hui_(émission_de_télévision)","3508230","","5258","20210525234205"
"13399","François_Rebello","3508244","","8437","20220329185535"
"13400","Route_350_(Québec)","3508256","","3347","20210813111439"
"13401","Musique_barbare","3508529","","1827","20200308153251"
"13402","Ni_vu,_ni_connu_(album)","3508626","","1851","20201226052956"
"13403","Stress_(album)","3508686","","1761","20181219165928"
"13404","Instinct_(album_d'Anonymus)","3508723","","1888","20200501144309"
"13405","Daemonium","3508739","","1811","20210720064631"
"13406","Chapter_Chaos_Begins","3508761","","1635","20161119222653"
"13407","Obliveon","3508980","","8072","20210702130605"
"13408","1894_au_Québec","3511324","","11546","20220527025232"
"13409","Adam_Lymburner","3511995","","8319","20220828073922"
"13410","Mères_adolescentes_au_Québec","3512054","","29084","20211105213237"
"13411","Festival_TransAmériques","3512070","","3956","20211127005851"
"13412","Edmondo_Chiodini","3512119","","2647","20220729080412"
"13413","Jocelyne_Girard-Bujold","3512172","","1781","20211120203332"
"13414","Sports_Juniors","3512438","","662","20211213233745"
"13415","Sébastien_Gagnon","3512507","","5640","20200430220305"
"13416","La_Complainte_des_hivers_rouges","3513916","","864","20200625184425"
"13417","Le_Temps_d'une_vie_(pièce_de_théâtre)","3513920","","690","20200625184409"
"13418","C'est_pas_moi,_je_le_jure_!_(roman)","3515762","","1293","20201208222245"
"13419","C'est_pas_moi,_je_le_jure_!_(film)","3515968","","7275","20210810164608"
"13420","Guy_Leclair","3518151","","6471","20220404171353"
"13421","Ghislain_Harvey","3518877","","2864","20211122031318"
"13422","CHAU-DT","3520372","","10312","20220110213543"
"13423","Podorythmie","3520510","","6954","20220614001755"
"13424","Gérard_Deltell","3520553","","12252","20220319192241"
"13425","Carole_Poirier","3520837","","4324","20211028134914"
"13426","Pierre-André_Fournier","3520972","","7338","20210709214451"
"13427","Dave_Turcotte","3521044","","11098","20211116045007"
"13428","1893_au_Québec","3521902","","11386","20201124075337"
"13429","Quebec_Writers'_Federation","3522483","","2498","20220414121247"
"13430","Patrick_Huot","3522575","","4433","20220709021036"
"13431","Monument_à_Maisonneuve","3522599","","7043","20210630184757"
"13432","Institut_et_hôpital_neurologiques_de_Montréal","3522621","","8370","20211225231023"
"13433","Rue_Saint-Pierre_(Montréal)","3522750","","3798","20210721155051"
"13434","Claude_Bergeron","3522804","","2625","20210427185013"
"13435","Louis_Levesque","3523170","","4573","20210709174437"
"13436","Joseph-Romuald_Léonard","3523246","","8088","20220530072812"
"13437","Trois-Pistoles_(région_pastorale)","3523293","","972","20171225200719"
"13438","Petit-Matane","3523453","","2004","20210802010803"
"13439","Saint-Luc-de-Matane","3523455","","3742","20220804152256"
"13440","Les_Boules","3523487","","9128","20220719212636"
"13441","Productions_TBS","3524229","","1218","20220315132438"
"13442","Zone_3_(groupe_de_médias)","3524265","","1675","20211021115917"
"13443","Haute_Surveillance_(série_télévisée)","3524422","","3218","20220815192625"
"13444","Adam_Thom","3525048","","9110","20220828073942"
"13445","Rivière-Trois-Pistoles","3525515","","853","20210820224428"
"13446","Lac_Amqui","3525521","","2313","20200329173244"
"13447","Lac_Humqui","3525529","","2156","20200210005439"
"13448","Société_des_vingt-et-un","3525541","","11502","20220106004127"
"13449","Compagnie_de_Chemin_de_fer_Roberval-Saguenay","3525571","","2646","20201115113004"
"13450","Radio-Gaspésie","3525655","","3617","20220214154139"
"13451","Maigrichon_et_Gras_double","3525876","","7888","20220328183200"
"13452","Louis-Philippe_Dandenault","3526192","","43403","20220815225445"
"13453","Anik_Vermette","3526459","","3068","20220819121327"
"13454","Robert_Lavoie","3526470","","4580","20220103105453"
"13455","Michel_Mongeau","3526684","","3117","20201220160810"
"13456","Daniel_Danis","3527254","","10427","20210805133213"
"13457","Société_des_arts_technologiques","3527263","","6647","20220806105042"
"13458","Centrale_de_La_Gabelle","3527391","","6019","20220513175656"
"13459","Centrale_de_La_Tuque","3527449","","4233","20210516121141"
"13460","Annie_Villeneuve","3528377","","12161","20211211024441"
"13461","Rivière_Sayabec","3529088","","5323","20200615131522"
"13462","Chez_Verdurette","3529281","","2608","20220305004323"
"13463","Première_église_de_Ville-Marie","3530020","","3558","20220511200748"
"13464","Progrès-Dimanche","3531609","","10079","20210810211515"
"13465","Calèches_du_Vieux-Montréal","3532260","","3006","20220106015318"
"13466","350e_anniversaire_de_Montréal","3532468","","13142","20220417122750"
"13467","300e_anniversaire_de_Montréal","3532562","","4684","20220815000257"
"13468","Sasquatch_de_Montréal","3533625","","1423","20150226042617"
"13469","Joseph_Bourret","3534565","","3887","20211008170640"
"13470","Gare_de_La_Tuque","3534625","","2499","20220102202349"
"13471","James_Ferrier","3535679","","5719","20220314220349"
"13472","Kalembourg_(groupe)","3536196","","5205","20220730200338"
"13473","Henry_Starnes","3536286","","2688","20220218013759"
"13474","Charles_Wilson_(homme_politique_canadien)","3536311","","3771","20220713180709"
"13475","Charles-Séraphin_Rodier","3536348","","2727","20210609103111"
"13476","Nicolas_Reeves_(scientifique)","3536563","","5988","20220226211051"
"13477","Édifice_Jacques-Parizeau","3536629","","4088","20220416000201"
"13478","William_Workman","3536656","","2346","20220804094407"
"13479","Charles-Joseph_Coursol","3536676","","5327","20220219153303"
"13480","Laurence_Bareil","3536678","","1692","20220114161454"
"13481","Aldis_Bernard","3536705","","2877","20220219010605"
"13482","Sévère_Rivard","3536716","","2317","20210530010313"
"13483","James_McShane","3536740","","5841","20200913201914"
"13484","Remparts_de_Québec","3537670","","51387","20220828052740"
"13485","Luc_Dufour","3537685","","5640","20190718041122"
"13486","Jacques_Grenier","3537981","","2346","20210919140111"
"13487","Joseph-Octave_Villeneuve","3537998","","5889","20211008173917"
"13488","Richard_Wilson-Smith","3538039","","2325","20220804094312"
"13489","James_Cochrane","3538095","","3858","20220821003633"
"13490","Hormidas_Laporte","3538207","","5192","20211217035103"
"13491","Résultats_électoraux_de_Laurier-Dorion","3538227","","5564","20181104111342"
"13492","Chambre_de_commerce_du_Montréal_métropolitain","3538584","","9747","20211201162342"
"13493","Henry_Archer_Ekers","3538730","","2738","20211008174717"
"13494","Louis_Payette_(maire_de_Montréal)","3538747","","2440","20211008174919"
"13495","James_John_Edmund_Guerin","3538812","","4427","20220530073743"
"13496","Louis-Arsène_Lavallée","3538891","","3520","20211103023917"
"13497","Les_Pistolets_Roses","3539079","","1922","20220114070107"
"13498","Rivière_Humqui","3539130","","5567","20220626221438"
"13499","Square_Dorchester","3540403","","15535","20220709175541"
"13500","Place_du_Canada_(Montréal)","3540432","","6737","20210919184035"
"13501","Rigueur,_rigueur,_rigueur","3540894","","6519","20200410192507"
"13502","Armand-Charles_Crépeau","3541950","","1917","20191105191831"
"13503","Sylvain_Beauchamp_(acteur)","3542210","","4474","20210314085025"
"13504","Marie_Brassard","3542588","","7420","20220325093434"
"13505","2009_au_Québec","3543047","","31046","20200922011918"
"13506","André_Chenail","3543468","","2372","20220228152700"
"13507","École_de_musique_Vincent-d'Indy","3543610","","6079","20220417221635"
"13508","Serge_Marcil","3543670","","9571","20220124104345"
"13509","Arthur_Quoquochi","3544420","","4939","20220410085301"
"13510","Olympique_de_Montréal","3544684","","3253","20220125155537"
"13511","Omer_DeSerres","3545459","","1294","20211217015922"
"13512","Saint-Maurice-de-Dalquier","3545501","","6008","20201217163032"
"13513","Fanny_Lauzier","3545516","","2512","20220720032006"
"13514","Musée_des_ondes_Émile_Berliner","3546286","","10271","20220527182402"
"13515","Alexandre_Imbeault","3546402","","9264","20200610210520"
"13516","1892_au_Québec","3547142","","14545","20220107204116"
"13517","Armorial_des_municipalités_du_Québec","3547284","","149574","20220621190116"
"13518","Karl_Sellan","3547722","","2912","20200630131347"
"13519","Alexis_Nihon","3548187","","2726","20211217040140"
"13520","Square_Phillips","3548352","","5541","20220402224348"
"13521","Jason_Tessier","3548353","","5452","20200607154600"
"13522","Alain_Boire","3548411","","2087","20220502102242"
"13523","Église_Saint-Georges_de_Montréal","3548418","","4058","20220727112107"
"13524","Denise_Poirier-Rivard","3548419","","2242","20181009181636"
"13525","Hubert_Desbiens","3548441","","2041","20170901070115"
"13526","Roch_Boivin","3548453","","2011","20201021085122"
"13527","Parti_civique","3549512","","7332","20220119003250"
"13528","Marc_Chouinard","3550165","","7429","20210926211236"
"13529","Michaël_La_Chance","3550518","","27447","20220813005549"
"13530","Studio_54_(émission_radiophonique)","3551528","","1387","20150207102549"
"13531","Les_Disques_Gamma","3551576","","2197","20210430182121"
"13532","Alouettes_de_Saint-Jérôme","3552055","","2707","20220707163717"
"13533","La_Mort_d'un_bûcheron","3552249","","4062","20210423123706"
"13534","Square_Viger","3552520","","5086","20210104060218"
"13535","Parti_communiste_révolutionnaire_(Canada)","3553453","","5193","20220826154656"
"13536","Marie-Eve_Côté","3553476","","3027","20170110005040"
"13537","Liste_des_CLSC_du_Québec","3553486","","11940","20211008030141"
"13538","Des_histoires","3553512","","1361","20210924140247"
"13539","Territoires_Nord","3553585","","1085","20220802151739"
"13540","Salle_Méchatigan","3553658","","3359","20200712024612"
"13541","Nicole_Rouillé","3553757","","2691","20220330085238"
"13542","Raymond_Chabot_Grant_Thornton","3553867","","3026","20211230113857"
"13543","Jacques_Locas_(hockey_sur_glace,_1954)","3553962","","7684","20220619150012"
"13544","Incendie_de_l'hôtel_du_Parlement_à_Montréal","3553968","","69519","20220409201607"
"13545","Laurent_Chabin","3554065","","4943","20220721103943"
"13546","Françoise_Bujold","3554294","","9474","20220512145617"
"13547","Square_Chaboillez","3554307","","4894","20220201231804"
"13548","Aston-Jonction","3555564","","7393","20220225190828"
"13549","Érick_d'Orion","3555801","","9521","20201120211103"
"13550","Nathalie_Bondil","3556834","","39487","20220404112542"
"13551","1891_au_Québec","3557730","","13479","20210330152727"
"13552","La_Résistance_(catch)","3558631","","4774","20220711072415"
"13553","Jacob_Jordan_(fils)","3558798","","1643","20220217014128"
"13554","Famille_Myriam","3558978","","8254","20211205142938"
"13555","Place_Norman-Bethune","3558991","","1979","20200325204524"
"13556","L'Heure_JMP","3559049","","4663","20210828005736"
"13557","Square_des_Frères-Charon","3559123","","2569","20190721222354"
"13558","Arkadia_(jeu)","3559144","","9774","20210410165401"
"13559","Société_d'esthétique_du_Québec","3559146","","5575","20210328092612"
"13560","Laurent_Turcot","3560507","","20663","20220719170926"
"13561","Rue_de_la_Commune_(Montréal)","3560726","","4624","20210720180500"
"13562","Famille_Marie-Jeunesse","3560793","","1950","20220817080957"
"13563","René_Payant","3561262","","4436","20200408115820"
"13564","David_Morissette","3561511","","6748","20220103061837"
"13565","Jean_Benoist","3562537","","3775","20200216114505"
"13566","Fort_Lorette","3563160","","2811","20220425152802"
"13567","Square_Sir-George-Étienne-Cartier","3563205","","3090","20210314144141"
"13568","Théâtre_Outremont","3563425","","3493","20220619201256"
"13569","Denyse_Émond","3563471","","4266","20210112064943"
"13570","Rue_Saint-Hubert_(Montréal)","3563820","","2411","20210721155624"
"13571","Les_Guerriers_(téléfilm)","3563919","","1388","20190228032207"
"13572","Mathieu_Gaudet","3564002","","1863","20210529205450"
"13573","L'Heptade","3564173","","30250","20220705004620"
"13574","Allô_grenouille","3564730","","6692","20220305005422"
"13575","Serveuses_demandées","3564998","","1796","20220311120342"
"13576","Logo_de_Montréal","3565299","","2470","20170915010146"
"13577","Akitsa","3565362","","14196","20211129094506"
"13578","Pignon_sur_rue","3565599","","4915","20211228002446"
"13579","Horst_de_Kénogami","3565789","","1069","20170423022938"
"13580","3_Gars_Su'l_Sofa","3565821","","8159","20210311085230"
"13581","Annie_Groovie","3567223","","6765","20201217181520"
"13582","William_Dow","3567259","","1721","20220314220428"
"13583","Avenue_Atwater","3567556","","5312","20210918194908"
"13584","Club_de_natation_des_piscines_du_parc_olympique","3567609","","2083","20190920103705"
"13585","Droit_du_travail_au_Québec_et_au_Canada","3567705","","2200","20201226235037"
"13586","1890_au_Québec","3568368","","14957","20220607065050"
"13587","École_supérieure_de_ballet_du_Québec","3568669","","1075","20211109160510"
"13588","Romaine_par_moins_30","3568843","","3996","20211020102640"
"13589","Brigitte_Marleau","3568991","","9122","20220224063327"
"13590","Dominic_D'Amour","3569680","","10668","20220619103709"
"13591","Tristan_Demers","3570581","","23990","20220622164951"
"13592","Lac_Etchemin","3571638","","1914","20171020182943"
"13593","Oscar_et_la_Dame_rose_(film)","3571994","","7916","20220824140802"
"13594","Le_Premier_des_Râjâ","3573428","","2924","20151114011906"
"13595","La_Galère_(série_télévisée)","3573472","","10708","20220424113557"
"13596","Francis_Lessard","3573568","","9717","20200113153726"
"13597","Michel-André_Cardin","3573642","","2037","20200817123951"
"13598","Yvon_Pedneault","3573769","","2433","20200608093022"
"13599","Boulevard_Gouin","3575758","","3756","20210723225644"
"13600","Rue_Crescent","3575796","","3532","20210720182458"
"13601","Boulevard_Décarie","3576823","","5002","20220812072012"
"13602","Place_des_Festivals","3577311","","7841","20220321151750"
"13603","Louis_Archambeault","3577354","","6924","20220228152735"
"13604","Albert_Leduc","3578280","","6053","20210515092844"
"13605","Hugh_Allan","3578348","","6939","20220314220600"
"13606","1889_au_Québec","3578911","","12740","20211011133638"
"13607","Johanne_Blouin","3579149","","10299","20220120044347"
"13608","Sylvia_Ary","3579352","","9349","20220408144126"
"13609","Liste_de_personnalités_liées_à_la_ville_de_Québec","3579562","","4995","20220217154027"
"13610","Henry_Birks","3579621","","3575","20211217031704"
"13611","Liste_des_présidents_de_la_Société_Saint-Jean-Baptiste","3579706","","5333","20220418013836"
"13612","Boulevard_Rosemont","3580253","","5135","20210721160032"
"13613","Mission_Antarctique_(film,_2007)","3580577","","1501","20210527165515"
"13614","Boulevard_de_la_Côte-Vertu","3582228","","2206","20220714111203"
"13615","Roger_T._Trudeau","3582301","","3766","20200907112306"
"13616","Chemin_de_la_Côte-des-Neiges","3582397","","2807","20210720180549"
"13617","Pierre_Gravel_(philosophe)","3582464","","5421","20200324211552"
"13618","La_Rotonde_(centre_chorégraphique)","3583254","","7496","20200514182234"
"13619","Pierre_Mailloux","3583652","","41628","20220826171951"
"13620","Cathédrale_Christ_Church_de_Montréal","3584312","","6097","20220619194658"
"13621","Montréal_en_lumière","3584329","","5991","20201205212208"
"13622","Claude_Saucier","3585466","","9427","20220801135242"
"13623","Boulevard_des_Sources","3586260","","2131","20211124033918"
"13624","Boulevard_Saint-Jean","3586272","","2262","20210911005731"
"13625","Boulevard_Saint-Charles","3586277","","2223","20210911011213"
"13626","Rue_Saint-Antoine_(Montréal)","3586316","","3692","20220507010142"
"13627","L'Encerclement","3586437","","11432","20220719111855"
"13628","Richard_Brouillette","3586442","","4595","20211114131804"
"13629","Marie-Soleil_Michon","3586473","","2279","20201218081504"
"13630","Jean-Claude_Guédon","3587072","","7450","20220803145231"
"13631","Jean-Noël_Lavoie","3587575","","6990","20211230194904"
"13632","Laurent_Lapierre","3588000","","9498","20211230195110"
"13633","John_Molson_(1787-1860)","3588067","","1911","20220217041840"
"13634","Percival_Molson","3588260","","3335","20220302113022"
"13635","Conférence_PHP_Québec","3588280","","1506","20220714134437"
"13636","Clément_Richard","3588332","","5432","20220317082426"
"13637","Impérial_Bell","3588374","","4184","20220701132119"
"13638","1888_au_Québec","3589055","","14256","20210607130042"
"13639","Édifice_Marie-Guyart","3589501","","6727","20220709204939"
"13640","Liste_des_plus_hautes_constructions_de_Québec","3589569","","9745","20220505153808"
"13641","Todd_Paul","3591052","","3823","20200308201540"
"13642","Jon_Landry","3591119","","5544","20210815092729"
"13643","Éric_Landry","3591205","","8569","20191219030057"
"13644","Pierre_Fortin_(homme_politique)","3591820","","6510","20211105132932"
"13645","Jean-François_Beaupré","3591907","","13400","20220704125503"
"13646","Limoilou_(circonscription_provinciale)","3592372","","6174","20220619205246"
"13647","The_Montreal_Herald","3592604","","4275","20210905191336"
"13648","William_Molson","3592756","","1237","20211217040015"
"13649","Sherbrooke_Hospital","3593243","","4349","20211103173401"
"13650","Voies_de_Montréal","3593380","","15525","20200813193547"
"13651","Louis-Joseph_Forget","3593456","","3322","20211217033028"
"13652","Thomas_Molson","3593463","","1334","20220217160110"
"13653","The_Montreal_Star","3593519","","3091","20220421153946"
"13654","CJLV","3593587","","8310","20211205154554"
"13655","Trop_c'est_assez","3594019","","2248","20220319212700"
"13656","Casa_Obscura","3594303","","1339","20211228154542"
"13657","Anne-Marie_Dussault","3594601","","9170","20220715053122"
"13658","Plus_rien","3594841","","2502","20220819211303"
"13659","La_Fricassée","3595051","","1906","20211212013409"
"13660","Alain_Ruiz","3595224","","3002","20210916182521"
"13661","Hugh_Graham","3595329","","2270","20220314220254"
"13662","Promenades_Cathédrale","3595414","","3496","20220617141620"
"13663","Maxime_Dumontier","3595593","","4743","20211003232632"
"13664","Agnès_Ruiz","3595599","","1662","20210525212605"
"13665","John_Young_(homme_d'affaires)","3595766","","4744","20220314215303"
"13666","Réseau_FADOQ","3595893","","3876","20201209072909"
"13667","Maison_des_Grands-Parents","3595993","","11414","20220623160304"
"13668","Pio_Héliodore_Laporte","3597718","","4001","20210807230911"
"13669","Guy_Laliberté","3598335","","15259","20220530072853"
"13670","La_Semaine_verte","3598524","","7320","20220109170957"
"13671","1887_au_Québec","3601072","","14287","20220607172118"
"13672","Gérald_Laniel","3601356","","2181","20190216141451"
"13673","Jean-Guy_Hudon","3601391","","2360","20220329071143"
"13674","Laurent_Lavigne","3601448","","2934","20181009064557"
"13675","Virginie_la_grenouille","3601534","","2868","20220305010141"
"13676","Nicolas_Charette","3602640","","2195","20190724113705"
"13677","Marché_Sainte-Anne","3602808","","5131","20220409201651"
"13678","M'accrocher_?","3603449","","3544","20200223125700"
"13679","Nicole_Lapointe","3603823","","2544","20220404163136"
"13680","Robert_Lanctôt","3604076","","2361","20180920204018"
"13681","Maurice_Godin_(homme_politique)","3604130","","2041","20190621202800"
"13682","Nick_Discepola","3604307","","3300","20220427135156"
"13683","Vaudreuil_(ancienne_circonscription_fédérale)","3604519","","4028","20201015190834"
"13684","Claudine_Bourbonnais","3605621","","2374","20220515151418"
"13685","Journal_l'Infomane","3605741","","4702","20200206170224"
"13686","Jean-François_Quintin","3605743","","6813","20190717223332"
"13687","2010_au_Québec","3606244","","24055","20220722154201"
"13688","Saint-Henri—Westmount","3607766","","3952","20201117161402"
"13689","Bas-Saguenay","3607893","","856","20190604155648"
"13690","Pierre_H._Cadieux","3607919","","2425","20180622191900"
